question_id,structure_cluster,topic_name,model,is_correct
304,Замена ТАКОЙ_ТАКАЯ,Шум,gemma-3,True
304,Замена ТАКОЙ_ТАКАЯ,Шум,QwQ,False
304,Замена ТАКОЙ_ТАКАЯ,Шум,Phi-4,False
304,Замена ТАКОЙ_ТАКАЯ,Шум,Llama-4,False
304,Замена ТАКОЙ_ТАКАЯ,Шум,Qwen3,False
304,Замена ТАКОЙ_ТАКАЯ,Шум,DeepSeek-R1,False
304,Замена ТАКОЙ_ТАКАЯ,Шум,DeepSeek-V3,False
305,Замена ДЕЛАТЬ ЭТО,Литература,gemma-3,False
305,Замена ДЕЛАТЬ ЭТО,Литература,QwQ,False
305,Замена ДЕЛАТЬ ЭТО,Литература,Phi-4,False
305,Замена ДЕЛАТЬ ЭТО,Литература,Llama-4,False
305,Замена ДЕЛАТЬ ЭТО,Литература,Qwen3,False
305,Замена ДЕЛАТЬ ЭТО,Литература,DeepSeek-R1,False
305,Замена ДЕЛАТЬ ЭТО,Литература,DeepSeek-V3,False
306,Ответ из N слов,Еда и напитки,gemma-3,False
306,Ответ из N слов,Еда и напитки,QwQ,False
306,Ответ из N слов,Еда и напитки,Phi-4,False
306,Ответ из N слов,Еда и напитки,Llama-4,True
306,Ответ из N слов,Еда и напитки,Qwen3,False
306,Ответ из N слов,Еда и напитки,DeepSeek-R1,False
306,Ответ из N слов,Еда и напитки,DeepSeek-V3,False
307,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
307,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
307,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
307,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
307,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
307,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,False
307,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
308,Замена ОН_ОНА_ОНИ,Шум,gemma-3,True
308,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
308,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
308,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
308,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
308,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,True
308,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,True
309,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
309,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
309,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
309,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
309,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
309,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,False
309,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
310,Пропуск,Языки и загадки,gemma-3,False
310,Пропуск,Языки и загадки,QwQ,False
310,Пропуск,Языки и загадки,Phi-4,False
310,Пропуск,Языки и загадки,Llama-4,False
310,Пропуск,Языки и загадки,Qwen3,False
310,Пропуск,Языки и загадки,DeepSeek-R1,False
310,Пропуск,Языки и загадки,DeepSeek-V3,False
311,Фамилия_Имя,Шум,gemma-3,False
311,Фамилия_Имя,Шум,QwQ,False
311,Фамилия_Имя,Шум,Phi-4,False
311,Фамилия_Имя,Шум,Llama-4,False
311,Фамилия_Имя,Шум,Qwen3,False
311,Фамилия_Имя,Шум,DeepSeek-R1,False
311,Фамилия_Имя,Шум,DeepSeek-V3,False
312,Замена ТАКОЙ_ТАКАЯ,Наука и природа,gemma-3,False
312,Замена ТАКОЙ_ТАКАЯ,Наука и природа,QwQ,False
312,Замена ТАКОЙ_ТАКАЯ,Наука и природа,Phi-4,False
312,Замена ТАКОЙ_ТАКАЯ,Наука и природа,Llama-4,False
312,Замена ТАКОЙ_ТАКАЯ,Наука и природа,Qwen3,False
312,Замена ТАКОЙ_ТАКАЯ,Наука и природа,DeepSeek-R1,False
312,Замена ТАКОЙ_ТАКАЯ,Наука и природа,DeepSeek-V3,False
313,Фамилия_Имя,"История, войны и правители",gemma-3,False
313,Фамилия_Имя,"История, войны и правители",QwQ,False
313,Фамилия_Имя,"История, войны и правители",Phi-4,False
313,Фамилия_Имя,"История, войны и правители",Llama-4,False
313,Фамилия_Имя,"История, войны и правители",Qwen3,False
313,Фамилия_Имя,"История, войны и правители",DeepSeek-R1,True
313,Фамилия_Имя,"История, войны и правители",DeepSeek-V3,True
314,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
314,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
314,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
314,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
314,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
314,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,True
314,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,True
315,Замена ОН_ОНА_ОНИ,Произведения и персонажи,gemma-3,False
315,Замена ОН_ОНА_ОНИ,Произведения и персонажи,QwQ,False
315,Замена ОН_ОНА_ОНИ,Произведения и персонажи,Phi-4,False
315,Замена ОН_ОНА_ОНИ,Произведения и персонажи,Llama-4,False
315,Замена ОН_ОНА_ОНИ,Произведения и персонажи,Qwen3,False
315,Замена ОН_ОНА_ОНИ,Произведения и персонажи,DeepSeek-R1,False
315,Замена ОН_ОНА_ОНИ,Произведения и персонажи,DeepSeek-V3,True
316,Ответ из N слов,Технологии,gemma-3,False
316,Ответ из N слов,Технологии,QwQ,False
316,Ответ из N слов,Технологии,Phi-4,False
316,Ответ из N слов,Технологии,Llama-4,False
316,Ответ из N слов,Технологии,Qwen3,False
316,Ответ из N слов,Технологии,DeepSeek-R1,False
316,Ответ из N слов,Технологии,DeepSeek-V3,False
317,Замена ОН_ОНА_ОНИ,Литература,gemma-3,True
317,Замена ОН_ОНА_ОНИ,Литература,QwQ,False
317,Замена ОН_ОНА_ОНИ,Литература,Phi-4,False
317,Замена ОН_ОНА_ОНИ,Литература,Llama-4,False
317,Замена ОН_ОНА_ОНИ,Литература,Qwen3,False
317,Замена ОН_ОНА_ОНИ,Литература,DeepSeek-R1,True
317,Замена ОН_ОНА_ОНИ,Литература,DeepSeek-V3,False
318,Замена ОН_ОНА_ОНИ,Технологии,gemma-3,False
318,Замена ОН_ОНА_ОНИ,Технологии,QwQ,False
318,Замена ОН_ОНА_ОНИ,Технологии,Phi-4,False
318,Замена ОН_ОНА_ОНИ,Технологии,Llama-4,False
318,Замена ОН_ОНА_ОНИ,Технологии,Qwen3,False
318,Замена ОН_ОНА_ОНИ,Технологии,DeepSeek-R1,True
318,Замена ОН_ОНА_ОНИ,Технологии,DeepSeek-V3,True
319,Ответ из N слов,Шум,gemma-3,False
319,Ответ из N слов,Шум,QwQ,False
319,Ответ из N слов,Шум,Phi-4,False
319,Ответ из N слов,Шум,Llama-4,False
319,Ответ из N слов,Шум,Qwen3,False
319,Ответ из N слов,Шум,DeepSeek-R1,False
319,Ответ из N слов,Шум,DeepSeek-V3,False
320,Замена ОН_ОНА_ОНИ,Технологии,gemma-3,False
320,Замена ОН_ОНА_ОНИ,Технологии,QwQ,False
320,Замена ОН_ОНА_ОНИ,Технологии,Phi-4,False
320,Замена ОН_ОНА_ОНИ,Технологии,Llama-4,False
320,Замена ОН_ОНА_ОНИ,Технологии,Qwen3,False
320,Замена ОН_ОНА_ОНИ,Технологии,DeepSeek-R1,False
320,Замена ОН_ОНА_ОНИ,Технологии,DeepSeek-V3,False
321,Замена слова,Еда и напитки,gemma-3,False
321,Замена слова,Еда и напитки,QwQ,False
321,Замена слова,Еда и напитки,Phi-4,False
321,Замена слова,Еда и напитки,Llama-4,False
321,Замена слова,Еда и напитки,Qwen3,False
321,Замена слова,Еда и напитки,DeepSeek-R1,False
321,Замена слова,Еда и напитки,DeepSeek-V3,False
322,Замена ИКС_ИГРЕК,Спорт и игры,gemma-3,False
322,Замена ИКС_ИГРЕК,Спорт и игры,QwQ,False
322,Замена ИКС_ИГРЕК,Спорт и игры,Phi-4,False
322,Замена ИКС_ИГРЕК,Спорт и игры,Llama-4,True
322,Замена ИКС_ИГРЕК,Спорт и игры,Qwen3,False
322,Замена ИКС_ИГРЕК,Спорт и игры,DeepSeek-R1,True
322,Замена ИКС_ИГРЕК,Спорт и игры,DeepSeek-V3,False
323,Замена ОН_ОНА_ОНИ,Технологии,gemma-3,False
323,Замена ОН_ОНА_ОНИ,Технологии,QwQ,False
323,Замена ОН_ОНА_ОНИ,Технологии,Phi-4,False
323,Замена ОН_ОНА_ОНИ,Технологии,Llama-4,False
323,Замена ОН_ОНА_ОНИ,Технологии,Qwen3,False
323,Замена ОН_ОНА_ОНИ,Технологии,DeepSeek-R1,True
323,Замена ОН_ОНА_ОНИ,Технологии,DeepSeek-V3,True
324,Пропуск,Языки и загадки,gemma-3,False
324,Пропуск,Языки и загадки,QwQ,False
324,Пропуск,Языки и загадки,Phi-4,False
324,Пропуск,Языки и загадки,Llama-4,False
324,Пропуск,Языки и загадки,Qwen3,False
324,Пропуск,Языки и загадки,DeepSeek-R1,False
324,Пропуск,Языки и загадки,DeepSeek-V3,False
325,Замена ОН_ОНА_ОНИ,Спорт и игры,gemma-3,False
325,Замена ОН_ОНА_ОНИ,Спорт и игры,QwQ,False
325,Замена ОН_ОНА_ОНИ,Спорт и игры,Phi-4,False
325,Замена ОН_ОНА_ОНИ,Спорт и игры,Llama-4,True
325,Замена ОН_ОНА_ОНИ,Спорт и игры,Qwen3,True
325,Замена ОН_ОНА_ОНИ,Спорт и игры,DeepSeek-R1,True
325,Замена ОН_ОНА_ОНИ,Спорт и игры,DeepSeek-V3,True
326,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
326,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
326,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
326,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
326,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
326,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,True
326,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,True
327,Другое,Технологии,gemma-3,True
327,Другое,Технологии,QwQ,True
327,Другое,Технологии,Phi-4,False
327,Другое,Технологии,Llama-4,False
327,Другое,Технологии,Qwen3,False
327,Другое,Технологии,DeepSeek-R1,True
327,Другое,Технологии,DeepSeek-V3,True
328,Замена ПЕРВЫЙ_ВТОРОЙ,"История, войны и правители",gemma-3,False
328,Замена ПЕРВЫЙ_ВТОРОЙ,"История, войны и правители",QwQ,False
328,Замена ПЕРВЫЙ_ВТОРОЙ,"История, войны и правители",Phi-4,False
328,Замена ПЕРВЫЙ_ВТОРОЙ,"История, войны и правители",Llama-4,False
328,Замена ПЕРВЫЙ_ВТОРОЙ,"История, войны и правители",Qwen3,False
328,Замена ПЕРВЫЙ_ВТОРОЙ,"История, войны и правители",DeepSeek-R1,False
328,Замена ПЕРВЫЙ_ВТОРОЙ,"История, войны и правители",DeepSeek-V3,False
329,Ответ из N слов,Шум,gemma-3,False
329,Ответ из N слов,Шум,QwQ,False
329,Ответ из N слов,Шум,Phi-4,False
329,Ответ из N слов,Шум,Llama-4,False
329,Ответ из N слов,Шум,Qwen3,False
329,Ответ из N слов,Шум,DeepSeek-R1,False
329,Ответ из N слов,Шум,DeepSeek-V3,False
330,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
330,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
330,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
330,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
330,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
330,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,False
330,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
331,Другое,Языки и загадки,gemma-3,False
331,Другое,Языки и загадки,QwQ,False
331,Другое,Языки и загадки,Phi-4,False
331,Другое,Языки и загадки,Llama-4,False
331,Другое,Языки и загадки,Qwen3,False
331,Другое,Языки и загадки,DeepSeek-R1,False
331,Другое,Языки и загадки,DeepSeek-V3,False
332,Замена ИКС_ИГРЕК,Шум,gemma-3,False
332,Замена ИКС_ИГРЕК,Шум,QwQ,False
332,Замена ИКС_ИГРЕК,Шум,Phi-4,False
332,Замена ИКС_ИГРЕК,Шум,Llama-4,False
332,Замена ИКС_ИГРЕК,Шум,Qwen3,False
332,Замена ИКС_ИГРЕК,Шум,DeepSeek-R1,False
332,Замена ИКС_ИГРЕК,Шум,DeepSeek-V3,False
333,Другое,"История, войны и правители",gemma-3,True
333,Другое,"История, войны и правители",QwQ,True
333,Другое,"История, войны и правители",Phi-4,False
333,Другое,"История, войны и правители",Llama-4,True
333,Другое,"История, войны и правители",Qwen3,False
333,Другое,"История, войны и правители",DeepSeek-R1,True
333,Другое,"История, войны и правители",DeepSeek-V3,True
335,Ответ из N слов,Шум,gemma-3,False
335,Ответ из N слов,Шум,QwQ,False
335,Ответ из N слов,Шум,Phi-4,False
335,Ответ из N слов,Шум,Llama-4,False
335,Ответ из N слов,Шум,Qwen3,False
335,Ответ из N слов,Шум,DeepSeek-R1,False
335,Ответ из N слов,Шум,DeepSeek-V3,False
336,Замена ОН_ОНА_ОНИ,Медицина,gemma-3,False
336,Замена ОН_ОНА_ОНИ,Медицина,QwQ,False
336,Замена ОН_ОНА_ОНИ,Медицина,Phi-4,False
336,Замена ОН_ОНА_ОНИ,Медицина,Llama-4,False
336,Замена ОН_ОНА_ОНИ,Медицина,Qwen3,False
336,Замена ОН_ОНА_ОНИ,Медицина,DeepSeek-R1,True
336,Замена ОН_ОНА_ОНИ,Медицина,DeepSeek-V3,False
337,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
337,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
337,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
337,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
